,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 10,event_10,100,7,3,3,20.0,100.0,0.001,0.75,0.25,19366.18788024677,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.34848495210708363,0.7919807434082031,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07189527081563031,0.7163255214691162,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2686627296181947,0.06840014457702637,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.16751041805702546,0.06934237480163574,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.06456459498725382,0.0013990402221679688,FSL,0.06456459498725382
Event 11,event_11,100,7,3,3,20.0,100.0,0.001,0.75,0.25,10151.34502631148,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5437879734442075,0.8090004920959473,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.13699653833203337,0.6909801959991455,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4639657509553185,0.06691741943359375,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3058502795142456,0.06662702560424805,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.11143750759906401,0.0013582706451416016,FSL,0.11143750759906401
Event 12,event_12,100,7,3,3,20.0,100.0,0.001,0.75,0.25,17809.92625885542,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.36728526614487134,0.8412349224090576,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07816206722864492,0.6711318492889404,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.2874630436559824,0.06908869743347168,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18082732847414762,0.06673836708068848,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.06907668840462435,0.0016276836395263672,FSL,0.06907668840462435
Event 13,event_13,100,7,3,3,20.0,100.0,0.001,0.75,0.25,11723.681248588098,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4887393343574254,0.8391857147216797,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.11864691857158723,0.6768183708190918,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4089171118685366,0.05598330497741699,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.26685743110598414,0.06141972541809082,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09822578137154282,0.0013201236724853516,FSL,0.09822578137154282
Event 14,event_14,100,7,3,3,20.0,100.0,0.001,0.75,0.25,8854.768453086204,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6038895868525996,0.839766263961792,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.15703048960364865,0.8278932571411133,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5240673643637106,0.057425498962402344,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3484223237936854,0.05150103569030762,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12586195251462703,0.0011396408081054688,FSL,0.12586195251462703
Event 15,event_15,100,7,3,3,20.0,100.0,0.001,0.75,0.25,13521.506182968908,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4414844086607913,0.7840752601623535,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.10289521366614163,0.726630449295044,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.36166218617190254,0.06611824035644531,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.23338513851528594,0.06534457206726074,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08688455383962196,0.001421213150024414,FSL,0.08688455383962196
Event 16,event_16,100,7,3,3,20.0,100.0,0.001,0.75,0.25,15018.414771640126,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.4107705152256751,0.777681827545166,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09265720823591164,0.7175424098968506,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3309482927367863,0.07052874565124512,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.21162942918966599,0.06760072708129883,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.0795131899298564,0.0016207695007324219,FSL,0.0795131899298564
Event 17,event_17,100,7,3,3,20.0,100.0,0.001,0.75,0.25,17596.62615415667,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.3701211490731233,0.8042678833007812,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.07910736531923951,0.699272871017456,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.29029892658423445,0.06632828712463379,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.18283608209566019,0.06682205200195312,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.06975730302985246,0.0012409687042236328,FSL,0.06975730302985246
Event 18,event_18,100,7,3,3,20.0,100.0,0.001,0.75,0.25,14102.056481772994,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.42879851430686156,0.8434391021728516,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.09866656530030586,0.6553876399993896,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3489762918179727,0.06733942031860352,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.22439928230390532,0.06653285026550293,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.08383992701622023,0.0012068748474121094,FSL,0.08383992701622023
Event 19,event_19,100,7,3,3,20.0,100.0,0.001,0.75,0.25,7503.045073043809,150,1,12.5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.6886634197362961,0.8411681652069092,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.18528854692999128,0.6797940731048584,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.6088411972474069,0.05511879920959473,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.40847055149664757,0.05573701858520508,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.14620775378959375,0.0012524127960205078,FSL,0.14620775378959375
