,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 10,event_10,100,7,4,4,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 1, 2, 3, 3, 3]",1.5743589747631412,0.8416850566864014,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,2.9802322387695312e-05,Unfeasible Type A,,,,2.9325485229492188e-05,Unfeasible Type A,,,,,4.863739013671875e-05,PL,1.5743589747631412
Event 11,event_11,100,7,6,6,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 1, 2, 3, 4, 5]",2.107692307829808,0.8779959678649902,Unfeasible Type A,,,,3.123283386230469e-05,Unfeasible Type A,,,,3.0517578125e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,,5.030632019042969e-05,PL,2.107692307829808
Event 12,event_12,100,7,3,3,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.307692308229808,0.8494391441345215,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,3.647804260253906e-05,Unfeasible Type A,,,,2.9325485229492188e-05,Unfeasible Type A,,,,,4.839897155761719e-05,PL,1.307692308229808
Event 13,event_13,100,7,2,2,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 0, 0, 1, 1, 1]",1.0410256416964747,0.8872988224029541,Unfeasible Type A,,,,3.1948089599609375e-05,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,2.9087066650390625e-05,Unfeasible Type A,,,,,4.863739013671875e-05,PL,1.0410256416964747
Event 14,event_14,100,7,2,2,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 0, 0, 1, 1, 1]",1.0410256416964747,0.8813285827636719,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,2.9325485229492188e-05,Unfeasible Type A,,,,,5.0067901611328125e-05,PL,1.0410256416964747
Event 15,event_15,100,7,6,6,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 1, 2, 3, 4, 5]",2.107692307829808,0.8484487533569336,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,,5.030632019042969e-05,PL,2.107692307829808
Event 16,event_16,100,7,3,3,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 0, 1, 2, 2, 2]",1.307692308229808,0.8875064849853516,Unfeasible Type A,,,,3.361701965332031e-05,Unfeasible Type A,,,,3.0279159545898438e-05,Unfeasible Type A,,,,2.956390380859375e-05,Unfeasible Type A,,,,,4.863739013671875e-05,PL,1.307692308229808
Event 17,event_17,100,7,6,6,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 1, 2, 3, 4, 5]",2.107692307829808,0.838209867477417,Unfeasible Type A,,,,0.00011801719665527344,Unfeasible Type A,,,,5.030632019042969e-05,Unfeasible Type A,,,,4.8160552978515625e-05,Unfeasible Type A,,,,,5.125999450683594e-05,PL,2.107692307829808
Event 18,event_18,100,7,1,1,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 0, 0, 0, 1, 1]",1.0410256416964747,0.8905625343322754,Unfeasible Type A,,,,7.152557373046875e-05,Unfeasible Type A,,,,3.504753112792969e-05,Unfeasible Type A,,,,0.00011396408081054688,Unfeasible Type A,,,,,5.841255187988281e-05,PL,1.0410256416964747
Event 19,event_19,100,7,2,2,40.0,200.0,0.001,0.75,0.25,13000,150,1,5,0.5,8.0,8.0,Success,"[0, 0, 0, 0, 1, 1, 1]",1.0410256416964747,0.8479931354522705,Unfeasible Type A,,,,4.6253204345703125e-05,Unfeasible Type A,,,,3.24249267578125e-05,Unfeasible Type A,,,,3.0994415283203125e-05,Unfeasible Type A,,,,,5.14984130859375e-05,PL,1.0410256416964747
