,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 10,event_10,100,7,4,4,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.8454545456587125,0.860964298248291,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.12670757575896463,0.7407402992248535,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.683494949500505,0.06989026069641113,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.38657871212239264,0.06812262535095215,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.12322945454645456,0.0032281875610351562,FSL,0.12322945454645456
Event 11,event_11,100,7,6,6,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.1121212121920456,0.8297741413116455,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.12670757575896463,0.7319104671478271,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",1.0253535353618686,0.07134819030761719,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.5475635606072412,0.07130265235900879,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.12322945454645456,0.009718894958496094,FSL,0.12322945454645456
Event 12,event_12,100,7,2,2,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 1, 1, 1]",0.578787879125379,0.8434765338897705,Success,processor_26,"['processor_0', 'processor_1']",0.12670757575896463,0.7342519760131836,Success,processor_0,"['processor_1', 'processor_2']",0.3416363636391414,0.07014250755310059,Success,processor_0,"['processor_1', 'processor_2']",0.22559386363754416,0.0682837963104248,Success,processor_4,"['processor_0', 'processor_2']","['processor_1', 'processor_3']",0.12322945454645456,0.0006115436553955078,FSL,0.12322945454645456
Event 13,event_13,100,7,6,6,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 5]",1.1121212121920456,0.8359279632568359,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.12670757575896463,0.7240915298461914,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",1.0253535353618686,0.07060933113098145,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5', 'processor_6']",0.5475635606072412,0.06767416000366211,Success,processor_12,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8', 'processor_10']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9', 'processor_11']",0.12322945454645456,0.010428667068481445,FSL,0.12322945454645456
Event 14,event_14,100,7,4,4,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.8454545456587125,0.8709897994995117,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.12670757575896463,0.6729545593261719,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.683494949500505,0.06922268867492676,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.38657871212239264,0.06814169883728027,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.12322945454645456,0.003273487091064453,FSL,0.12322945454645456
Event 15,event_15,100,7,5,5,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 4, 4]",0.978787878925379,0.8723104000091553,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3', 'processor_4']",0.12670757575896463,0.7448816299438477,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.8544242424311869,0.06972670555114746,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4', 'processor_5']",0.4670711363648169,0.06851696968078613,Success,processor_10,"['processor_0', 'processor_2', 'processor_4', 'processor_6', 'processor_8']","['processor_1', 'processor_3', 'processor_5', 'processor_7', 'processor_9']",0.12322945454645456,0.006752490997314453,FSL,0.12322945454645456
Event 16,event_16,100,7,3,3,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7121212123920457,0.8941256999969482,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.12670757575896463,0.6957931518554688,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5125656565698232,0.061150550842285156,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.3060862878799684,0.06081032752990723,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.12322945454645456,0.0016062259674072266,FSL,0.12322945454645456
Event 17,event_17,100,7,4,4,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.8454545456587125,0.8648772239685059,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.12670757575896463,0.7283823490142822,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.683494949500505,0.06790542602539062,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.38657871212239264,0.06820297241210938,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.12322945454645456,0.0031900405883789062,FSL,0.12322945454645456
Event 18,event_18,100,7,4,4,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 1, 2, 3, 3, 3]",0.8454545456587125,0.8397324085235596,Success,processor_26,"['processor_0', 'processor_1', 'processor_2', 'processor_3']",0.12670757575896463,0.7157719135284424,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.683494949500505,0.06983041763305664,Success,processor_0,"['processor_1', 'processor_2', 'processor_3', 'processor_4']",0.38657871212239264,0.06796979904174805,Success,processor_8,"['processor_0', 'processor_2', 'processor_4', 'processor_6']","['processor_1', 'processor_3', 'processor_5', 'processor_7']",0.12322945454645456,0.0035614967346191406,FSL,0.12322945454645456
Event 19,event_19,100,7,1,1,20.0,100.0,0.001,0.75,0.25,11000,150,1,5,0.5,4.0,4.0,Success,"[0, 0, 0, 0, 0, 0, 0]",0.3787878792253789,0.8318603038787842,Success,processor_26,['processor_0'],0.12670757575896463,0.72367262840271,Success,processor_0,['processor_1'],0.1707070707084596,0.06809401512145996,Success,processor_0,['processor_1'],0.14510143939511996,0.06844258308410645,Success,processor_2,['processor_0'],['processor_1'],0.12322945454645456,0.00023055076599121094,FSL,0.12322945454645456
