,Event Name,No. of Processors,No. of Layers,Min. Split,Min. Clients,NN Flops [TFLOPs],NN Memory [GB],Fraction Aggregator,Fraction Server / Edge,Fraction Clients,Avg. Processor Power [GFLOP/s],Avg. Processor Full Residual [GB],Avg. Processor Portion,Avg. Link Bandwidth [GB/s],Avg. Input Data Size [GB],Avg. Intermediate Results Size [GB],Avg. Weights Data Size [GB],PL Outcome,PL Best Path,PL Train Time [h],PL Runtime [s],FL Outcome,FL Aggregator,FL Clients,FL Train Time [h],FL Runtime [s],SL Outcome,SL Server,SL Clients,SL Train Time [h],SL Runtime [s],PSL Outcome,PSL Server,PSL Clients,PSL Train Time [h],PSL Runtime [s],FSL Outcome,FSL Agg Server,FSL Edge Servers,FSL Clients,FSL Train Time [h],FSL Runtime [s],Best Architecture,Best Train Time [h]
Event 10,event_10,100,7,3,3,49.704934092292326,248.52467046146165,0.001,0.75,0.25,11000,150,1,5,0.5,9.940986818458466,9.940986818458466,Success,"[0, 0, 0, 1, 2, 2, 2]",1.7697968963773074,0.9434053897857666,Unfeasible Type A,,,,3.3855438232421875e-05,Unfeasible Type A,,,,3.314018249511719e-05,Unfeasible Type A,,,,3.2901763916015625e-05,Unfeasible Type A,,,,,5.507469177246094e-05,PL,1.7697968963773074
Event 11,event_11,100,7,3,3,28.114187084024028,140.57093542012012,0.001,0.75,0.25,11000,150,1,5,0.5,5.622837416804805,5.622837416804805,Success,"[0, 0, 0, 1, 2, 2, 2]",1.0010354495829084,0.939528226852417,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.17811402449197047,0.6669893264770508,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.7205183380807906,0.06579065322875977,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.4302683580651145,0.0717763900756836,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.17322479696865722,0.0019307136535644531,FSL,0.17322479696865722
Event 12,event_12,100,7,3,3,21.474888773232703,107.37444386616352,0.001,0.75,0.25,11000,150,1,5,0.5,4.29497775464654,4.29497775464654,Success,"[0, 0, 0, 1, 2, 2, 2]",0.7646361914586325,0.8833439350128174,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.13605155480738368,0.7144739627838135,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.5503645231904901,0.05985069274902344,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.32865844936161326,0.05828666687011719,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.1323169414984886,0.0014410018920898438,FSL,0.1323169414984886
Event 13,event_13,100,7,3,3,6.603906241820746,33.01953120910373,0.001,0.75,0.25,11000,150,1,5,0.5,1.3207812483641492,1.3207812483641492,Success,"[0, 0, 0, 1, 2, 2, 2]",0.23513908597523014,0.856133222579956,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.04183824752296037,0.7294342517852783,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.16924677694101112,0.07010245323181152,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.101068257354104,0.06917500495910645,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.04068978820344467,0.0020248889923095703,FSL,0.04068978820344467
Event 14,event_14,100,7,3,3,46.63877591652592,233.1938795826296,0.001,0.75,0.25,11000,150,1,5,0.5,9.327755183305184,9.327755183305184,Success,"[0, 0, 0, 1, 2, 2, 2]",1.6606230825023185,0.834155797958374,Unfeasible Type A,,,,5.650520324707031e-05,Unfeasible Type A,,,,3.6716461181640625e-05,Unfeasible Type A,,,,6.031990051269531e-05,Unfeasible Type A,,,,,0.00010085105895996094,PL,1.6606230825023185
Event 15,event_15,100,7,3,3,41.658172911641174,208.29086455820587,0.001,0.75,0.25,11000,150,1,5,0.5,8.331634582328235,8.331634582328235,Success,"[0, 0, 0, 1, 2, 2, 2]",1.4832834299892566,0.8837733268737793,Unfeasible Type A,,,,3.314018249511719e-05,Unfeasible Type A,,,,3.075599670410156e-05,Unfeasible Type A,,,,3.0040740966796875e-05,Unfeasible Type A,,,,,4.935264587402344e-05,PL,1.4832834299892566
Event 16,event_16,100,7,3,3,15.400698008056004,77.00349004028003,0.001,0.75,0.25,11000,150,1,5,0.5,3.080139601611201,3.080139601611201,Success,"[0, 0, 0, 1, 2, 2, 2]",0.5483581868599882,0.8426320552825928,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.097569255480154,0.7167909145355225,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.394693444307598,0.07343029975891113,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.23569712420258584,0.070892333984375,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.09489098075860052,0.001741170883178711,FSL,0.09489098075860052
Event 17,event_17,100,7,3,3,2.302353057343259,11.511765286716296,0.001,0.75,0.25,11000,150,1,5,0.5,0.4604706114686518,0.4604706114686518,Success,"[0, 0, 0, 1, 2, 2, 2]",0.08197772253117772,0.8825199604034424,Success,processor_26,"['processor_0', 'processor_1', 'processor_2']",0.014586278723089244,0.6788976192474365,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.05900535532832138,0.0708920955657959,Success,processor_0,"['processor_1', 'processor_2', 'processor_3']",0.035235935036609364,0.06896829605102539,Success,processor_6,"['processor_0', 'processor_2', 'processor_4']","['processor_1', 'processor_3', 'processor_5']",0.014185885572373474,0.0023801326751708984,FSL,0.014185885572373474
Event 18,event_18,100,7,3,3,42.46176777713918,212.3088388856959,0.001,0.75,0.25,11000,150,1,5,0.5,8.492353555427837,8.492353555427837,Success,"[0, 0, 0, 1, 2, 2, 2]",1.5118962774836124,0.8985388278961182,Unfeasible Type A,,,,6.151199340820312e-05,Unfeasible Type A,,,,7.081031799316406e-05,Unfeasible Type A,,,,5.4836273193359375e-05,Unfeasible Type A,,,,,4.887580871582031e-05,PL,1.5118962774836124
Event 19,event_19,100,7,3,3,47.869404132997346,239.34702066498673,0.001,0.75,0.25,11000,150,1,5,0.5,9.573880826599469,9.573880826599469,Success,"[0, 0, 0, 1, 2, 2, 2]",1.704440905377937,0.8488154411315918,Unfeasible Type A,,,,5.817413330078125e-05,Unfeasible Type A,,,,5.698204040527344e-05,Unfeasible Type A,,,,5.221366882324219e-05,Unfeasible Type A,,,,,9.226799011230469e-05,PL,1.704440905377937
